age,job_type,marital_status,education_level,credit_default,balance,housing_loan,personal_loan,contact_type,last_contact_day,last_contact_month,last_contact_duration,contacts_curr_campaign,days_since_prev_camp_contact,contacts_prev_campaign,prev_outcome
0.16883116883116883,10,2,1,0,0.09154921579539131,0,0,0,4,3,0.536417458350546,0.0,0,0.0,3
0.11688311688311687,10,2,1,0,0.086518040680969,0,0,0,21,10,0.09968332644912611,0.0,1,0.30000000000000004,1
0.12987012987012986,4,1,2,0,0.11769315510329242,0,0,0,17,5,0.1277708935701506,0.0,0,0.0,3
0.25974025974025977,9,1,2,0,0.08530283585649226,0,0,0,22,1,0.13327825967231227,0.05714285714285714,0,0.0,3
0.051948051948051965,9,2,1,0,0.07776175171207596,1,0,2,27,8,0.21699022442516955,0.0,0,0.0,3
0.28571428571428575,7,1,0,0,0.0781365345084099,0,0,2,26,8,0.038551562715131646,0.1142857142857143,0,0.0,3
0.32467532467532473,2,0,1,0,0.12069141747396396,1,0,0,9,6,0.03689935288448314,0.05714285714285714,1,0.30000000000000004,0
0.2337662337662338,1,1,0,0,0.07896559948211831,1,0,0,18,8,0.017072834916701158,0.2857142857142857,0,0.0,3
0.29870129870129875,1,2,1,0,0.0786135307946531,1,0,2,1,5,0.2638028362935437,0.4571428571428571,0,0.0,3
0.5324675324675325,6,1,2,0,0.07776175171207596,1,0,0,11,8,0.04901555830923881,0.0,0,0.0,3
0.41558441558441556,1,1,1,0,0.07594462300257805,1,0,2,28,8,0.33044196612969984,0.05714285714285714,0,0.0,3
0.24675324675324678,9,2,1,0,0.0792722399518461,1,0,0,24,5,0.3172242874845118,0.05714285714285714,0,0.0,3
0.41558441558441556,4,2,3,0,0.1307537677028086,0,0,0,19,9,0.00605810271237783,0.1142857142857143,1,0.30000000000000004,1
0.2337662337662338,4,1,2,0,0.08453055615495565,1,0,2,2,6,0.20487401900041388,0.05714285714285714,0,0.0,3
0.45454545454545453,1,1,3,0,0.07218543798480426,1,0,2,20,6,0.06829133966680463,0.17142857142857143,0,0.0,3
0.2207792207792208,1,1,1,0,0.07877252955673417,1,0,2,6,8,0.07985680848134412,0.05714285714285714,0,0.0,3
0.27272727272727276,1,2,0,0,0.08011266197998887,0,1,2,16,6,0.019275781357565823,0.1142857142857143,0,0.0,3
0.18181818181818182,4,1,2,0,0.09934015513736358,0,0,0,25,1,0.06663912983615614,0.8571428571428571,0,0.0,3
0.3506493506493507,7,1,2,0,0.13407002759764228,0,0,0,4,8,0.11675616136582727,0.17142857142857143,0,0.0,3
0.3766233766233767,1,1,1,1,0.07101566137806499,1,1,0,7,5,0.055073661021616635,0.17142857142857143,0,0.0,3
0.32467532467532473,9,1,1,0,0.07212865271263245,1,0,2,29,8,0.055073661021616635,0.05714285714285714,0,0.0,3
0.12987012987012986,8,2,1,0,0.08055558710292898,1,0,2,14,8,0.08921933085501894,0.17142857142857143,0,0.0,3
0.7272727272727273,5,1,2,0,0.14621071878797515,0,0,0,14,1,0.12832163018036677,0.05714285714285714,0,0.0,3
0.5194805194805194,2,1,0,0,0.07917002646193684,1,0,0,7,5,0.16136582679333675,0.3428571428571428,0,0.0,3
0.28571428571428575,10,0,1,0,0.08289514031640755,0,0,0,20,9,0.053972187801184304,0.0,0,0.0,3
0.12987012987012986,10,2,1,0,0.08974344414032777,0,0,0,28,4,0.10794437560236861,0.0,0,0.0,3
0.5324675324675325,9,1,1,0,0.08197521890722423,1,0,2,12,8,0.4582128596998504,0.1142857142857143,0,0.0,3
0.44155844155844154,1,1,0,0,0.07928359700628046,1,0,0,24,5,0.04460966542750947,0.1142857142857143,0,0.0,3
0.18181818181818182,4,1,2,0,0.12667658516087268,1,0,2,28,8,0.05011703152967114,0.1142857142857143,0,0.0,3
0.18181818181818182,1,1,1,0,0.08638175602775665,1,0,0,9,0,0.17458350543852474,0.22857142857142856,0,0.0,3
0.3376623376623377,4,1,0,0,0.09911301404867634,1,0,0,18,9,0.018725044747349658,0.0,1,0.6000000000000001,0
0.5584415584415585,4,1,2,0,0.07776175171207596,1,1,0,1,0,0.08701638441415428,0.0,1,0.2,0
0.2337662337662338,1,2,1,0,0.09357077148470773,1,0,2,15,8,0.1129010050943141,0.05714285714285714,0,0.0,3
0.41558441558441556,0,1,1,0,0.07566069664171901,0,0,0,2,3,0.05342145119096814,0.0,0,0.0,3
0.16883116883116883,0,1,1,0,0.07802296396406629,0,0,0,14,5,0.04240671898664481,0.1142857142857143,0,0.0,3
0.24675324675324678,4,1,2,0,0.08890302211218498,0,0,0,22,1,0.07434944237918245,0.05714285714285714,0,0.0,3
0.6103896103896105,5,0,0,0,0.09865873187130186,0,0,0,1,6,0.21093212171279171,0.05714285714285714,1,0.5,0
0.31168831168831174,7,1,1,0,0.07843181792370331,0,0,0,28,1,0.07930607187112795,0.6857142857142857,0,0.0,3
0.5454545454545454,0,0,1,0,0.08551861989074513,0,0,0,8,9,0.27922346137959636,0.0,0,0.0,3
0.16883116883116883,10,2,0,0,0.08237271581242689,0,0,0,4,3,0.40534214511909844,0.0,0,0.0,3
0.42857142857142855,2,2,1,0,0.0827588556631952,0,0,2,18,6,0.21588875120473722,0.0,0,0.0,3
0.12987012987012986,9,2,2,0,0.08196386185278987,1,0,2,23,8,0.059479553903345965,0.22857142857142856,0,0.0,3
0.3506493506493507,1,1,0,0,0.08846009698924487,0,1,0,9,5,0.16246730001376908,0.0,0,0.0,3
0.3766233766233767,4,2,2,0,0.08357656358246926,0,0,0,15,5,0.053972187801184304,0.05714285714285714,0,0.0,3
0.45454545454545453,7,1,1,0,0.07777310876651032,0,0,0,22,1,0.06608839322593996,0.5142857142857142,0,0.0,3
0.42857142857142855,10,0,1,0,0.0771257566637517,1,0,0,19,9,0.2996007159575945,0.1142857142857143,0,0.0,3
0.40259740259740256,7,1,1,0,0.08780138783205188,1,0,1,8,5,0.11069805865344944,0.1142857142857143,0,0.0,3
0.5324675324675325,4,1,2,0,0.08072594291944442,1,1,0,21,9,0.06829133966680463,0.0,0,0.0,3
0.5454545454545454,0,1,3,0,0.10805101588851916,1,0,2,15,8,0.07710312543026329,0.0,0,0.0,3
0.11688311688311687,4,2,0,1,0.07790939341972267,0,0,0,30,4,0.261599889852679,0.1142857142857143,0,0.0,3
0.2207792207792208,1,2,1,0,0.09199214091833142,0,0,2,29,8,1.0,0.05714285714285714,0,0.0,3
0.3376623376623377,4,1,2,0,0.07855674552248129,0,0,0,20,1,0.09087154068566745,0.1142857142857143,0,0.0,3
0.10389610389610388,4,2,2,0,0.08559811927178568,0,0,0,5,3,0.041855982376428645,0.1142857142857143,0,0.0,3
0.25974025974025977,1,1,1,0,0.0796243086393113,1,0,2,7,8,0.1701776125567954,0.05714285714285714,0,0.0,3
0.15584415584415584,9,2,1,0,0.09478597630918445,0,0,0,26,1,0.03634861627426698,1.0,0,0.0,3
0.15584415584415584,4,1,2,0,0.08772188845101135,0,0,0,13,1,0.1112487952636656,0.0,1,0.5,0
0.15584415584415584,4,2,2,0,0.10066893050618392,1,0,0,18,8,0.11730689797604343,0.17142857142857143,0,0.0,3
0.28571428571428575,0,1,1,0,0.0785226743591782,0,0,0,21,9,0.1095965854330171,0.05714285714285714,0,0.0,3
0.11688311688311687,1,2,1,0,0.08325856605830712,1,0,0,15,0,0.1701776125567954,0.05714285714285714,0,0.0,3
0.2207792207792208,4,1,2,0,0.10406468978205813,0,0,2,20,6,0.004405892881729331,0.1142857142857143,0,0.0,3
0.19480519480519481,3,1,0,0,0.0972163859581379,1,0,2,8,8,0.01211620542475566,0.0,0,0.0,3
0.41558441558441556,9,1,1,0,0.1175455133956457,1,0,2,6,6,0.05672587085226513,0.05714285714285714,0,0.0,3
0.19480519480519481,1,1,0,0,0.08968665886815595,1,0,2,26,8,0.16742392950571458,0.17142857142857143,0,0.0,3
0.4675324675324675,4,1,2,0,0.12446195954617212,0,0,2,19,6,0.047363348478590306,0.0,0,0.0,3
0.24675324675324678,4,2,2,0,0.08568897570726057,0,0,0,8,11,0.5953462756436758,0.05714285714285714,0,0.0,3
0.19480519480519481,9,1,2,0,0.0786135307946531,0,0,0,21,5,0.11235026848409793,0.17142857142857143,0,0.0,3
0.16883116883116883,4,2,2,0,0.15205960182167155,1,0,0,21,9,0.03910229932534781,0.1142857142857143,1,0.2,1
0.24675324675324678,1,1,1,0,0.3314897048301553,1,0,0,17,9,0.09637890678782911,0.0,0,0.0,3
0.25974025974025977,9,1,1,0,0.08436020033844023,1,0,0,2,3,0.1228142640782051,0.05714285714285714,1,0.1,0
0.14285714285714285,1,2,1,0,0.08610918672133196,1,0,2,4,6,0.07159575932810162,0.1142857142857143,0,0.0,3
0.18181818181818182,7,1,1,0,0.07819331978058171,1,0,0,15,8,0.40974803800082776,0.0,0,0.0,3
0.14285714285714285,1,1,1,0,0.08161179316532464,1,0,0,15,8,0.03469640644361848,0.1142857142857143,1,0.2,0
0.42857142857142855,7,1,1,0,0.07939716755062408,0,1,2,27,6,0.08426270136307346,0.05714285714285714,0,0.0,3
0.45454545454545453,9,1,1,0,0.09860194659913005,1,0,0,21,9,0.10133553627977461,0.05714285714285714,0,0.0,3
0.44155844155844154,11,1,0,0,0.17146880784999602,0,0,2,5,6,0.21864243425581803,0.0,0,0.0,3
0.3376623376623377,4,1,2,0,0.09424083769633508,1,0,0,17,9,0.08646564780393812,0.1142857142857143,1,1.0,0
0.07792207792207789,9,1,1,0,0.08407627397758118,1,0,0,6,9,0.20267107255954922,0.05714285714285714,1,0.2,2
0.4675324675324675,4,1,2,0,0.0937865555189606,0,0,0,12,1,0.030841250172105317,0.05714285714285714,0,0.0,3
0.19480519480519481,4,1,2,0,0.07834096148822842,1,0,0,21,1,0.1503510945890134,0.05714285714285714,0,0.0,3
0.24675324675324678,9,1,1,0,0.08072594291944442,0,0,0,29,1,0.16577171967506607,0.17142857142857143,0,0.0,3
0.4935064935064935,3,0,1,0,0.08885759389444754,0,0,0,7,5,0.6608839322593997,0.0,0,0.0,3
0.19480519480519481,4,1,2,0,0.11595552577483503,1,1,0,13,1,0.08701638441415428,0.0,0,0.0,3
0.16883116883116883,9,2,2,0,0.07920409762523992,1,0,0,16,5,0.0671898664463723,0.0,0,0.0,3
0.28571428571428575,1,1,0,0,0.0840989880864499,1,1,2,21,8,0.030841250172105317,0.1142857142857143,0,0.0,3
0.24675324675324678,9,1,2,0,0.1568977070107097,0,0,0,1,6,0.09637890678782911,0.0,0,0.0,3
0.15584415584415584,1,1,1,0,0.14480244403811426,1,0,0,6,8,0.12722015695993444,0.0,1,0.1,0
0.19480519480519481,9,2,2,0,0.13720457462152616,0,0,2,2,6,0.11730689797604343,0.1142857142857143,0,0.0,3
0.3506493506493507,7,1,1,0,0.0786135307946531,1,1,2,2,6,0.12226352746798894,0.05714285714285714,0,0.0,3
0.4675324675324675,1,0,1,0,0.09076557903942034,1,0,0,7,8,0.09803111661847762,0.1142857142857143,0,0.0,3
0.5584415584415585,6,0,2,0,0.07782989403868212,1,0,0,14,0,0.07324796915875012,0.05714285714285714,0,0.0,3
0.3506493506493507,4,1,2,0,0.09324141690611124,1,0,2,15,8,0.3618339529120213,0.22857142857142856,0,0.0,3
0.7532467532467533,5,1,2,0,0.11173070152525241,0,0,0,22,10,0.18945339391436122,0.0,1,0.1,2
0.2337662337662338,9,1,2,0,0.09035672507978332,0,0,0,13,1,0.18064160815090258,0.05714285714285714,0,0.0,3
0.29870129870129875,9,2,1,0,0.08478041135251162,0,0,0,5,3,0.5815778603882716,0.0,0,0.0,3
0.28571428571428575,0,0,1,0,0.07161758526308616,1,1,2,28,8,0.1486988847583649,0.17142857142857143,0,0.0,3
0.11688311688311687,7,2,2,1,0.07603547943805294,1,1,0,15,8,0.007710312543026329,0.17142857142857143,0,0.0,3
0.3636363636363637,1,0,0,0,0.07776175171207596,0,0,2,20,6,0.034145669833402316,0.05714285714285714,0,0.0,3
0.5324675324675325,2,1,2,0,0.08492805306015833,1,0,2,12,6,0.09197301390609978,0.0,0,0.0,3
0.5064935064935066,7,1,1,0,0.07734154069800457,0,1,1,16,5,0.017072834916701158,0.2857142857142857,0,0.0,3
0.5194805194805194,9,1,1,0,0.07907917002646193,0,0,2,16,6,0.3194272339253765,0.1142857142857143,0,0.0,3
0.19480519480519481,1,1,0,0,0.08914152025530658,1,0,2,30,8,0.11069805865344944,0.17142857142857143,0,0.0,3
0.16883116883116883,9,1,3,0,0.2428138238066575,0,0,0,16,6,0.13493046950296075,0.05714285714285714,0,0.0,3
0.31168831168831174,4,1,2,0,0.08366742001794415,0,0,0,4,9,0.08701638441415428,0.0,0,0.0,3
0.5324675324675325,4,2,1,0,0.0853823352375328,1,1,2,15,8,0.08646564780393812,0.22857142857142856,0,0.0,3
0.15584415584415584,9,1,1,0,0.08446241382834949,1,0,2,23,8,0.13327825967231227,0.1142857142857143,0,0.0,3
0.31168831168831174,4,1,2,0,0.12334896821160464,1,0,0,21,9,0.08205975492220878,0.17142857142857143,1,0.1,1
0.18181818181818182,9,2,1,0,0.07770496643990416,0,1,0,26,1,0.16522098306484992,0.17142857142857143,0,0.0,3
0.2077922077922078,9,2,1,0,0.07892017126438088,0,0,0,30,4,0.04901555830923881,0.0,0,0.0,3
0.2077922077922078,7,1,1,0,0.08210014650600221,1,1,0,21,5,0.08205975492220878,0.3428571428571428,0,0.0,3
